"Date","AAPL","MSFT","META","V","JPM","C","BTC-USD","UEC","GM","ET"
2022-09-28,147.678848266602,235.605316162109,140.945739746094,175.439331054688,100.370460510254,38.9539756774902,19426.720703125,3.70000004768372,34.3534240722656,8.80271625518799
2022-09-29,140.425048828125,232.1162109375,135.770126342773,176.300964355469,98.6696090698242,38.0474395751953,19573.05078125,3.5699999332428,32.4140357971191,8.69179058074951
2022-09-30,136.206756591797,227.620513916016,135.043533325195,173.941284179688,97.1267013549805,37.4011993408203,19431.7890625,3.5,31.273796081543,8.73933029174805
2022-10-03,140.395462036133,235.282791137695,137.95979309082,177.85774230957,100.12882232666,38.2000274658203,19623.580078125,3.8199999332428,32.0339546203613,8.98495006561279
2022-10-04,143.992828369141,243.238250732422,139.621963500977,181.774261474609,104.813194274902,39.8605041503906,20336.84375,4.01000022888184,34.8894271850586,9.29395580291748
2022-10-05,144.288482666016,243.550994873047,138.328048706055,183.752075195312,103.519096374512,39.3488922119141,20160.716796875,4.05999994277954,33.9538459777832,9.38903617858887
2022-10-06,143.332458496094,241.19563293457,138.41764831543,181.71549987793,101.409141540527,38.6488037109375,19955.443359375,4.01999998092651,33.749195098877,9.15133762359619
2022-10-07,138.06950378418,228.930145263672,132.824005126953,179.992248535156,99.3835983276367,37.8679237365723,19546.849609375,3.99000000953674,32.7648773193359,9.14341449737549
2022-10-10,138.394729614258,224.053253173828,133.162399291992,178.376693725586,98.4552001953125,37.3383712768555,19141.484375,3.71000003814697,31.4687061309814,8.98495006561279
2022-10-11,136.975524902344,220.300308227539,127.937019348145,175.400177001953,95.6138076782227,36.3061752319336,19051.41796875,3.83999991416931,31.273796081543,9.13549137115479
2022-10-12,136.3447265625,220.632598876953,126.901901245117,174.518966674805,97.1611022949219,36.6562271118164,19157.4453125,3.66000008583069,31.3809967041016,9.11172199249268
2022-10-13,140.927658081055,228.930145263672,129.678817749023,180.804916381836,102.56258392334,38.5500679016113,19382.904296875,3.84999990463257,31.9267501831055,9.27811050415039
2022-10-14,136.384170532227,223.378875732422,126.165390014648,178.807495117188,104.269302368164,38.8013801574707,19185.65625,3.59999990463257,32.0534477233887,9.08795070648193
2022-10-17,140.356063842773,232.145538330078,133.411224365234,181.382598876953,108.648635864258,39.1245079040527,19550.7578125,3.89000010490417,32.7161521911621,9.27018737792969
2022-10-18,141.676712036133,233.093551635742,132.177047729492,183.26252746582,111.443161010742,39.6271362304688,19334.416015625,3.96000003814697,33.3788566589355,9.3414945602417
2022-10-19,141.785110473633,231.119384765625,132.605026245117,182.51838684082,109.258178710938,38.9001197814941,19139.53515625,4.01999998092651,32.7746238708496,9.41280269622803
2022-10-20,141.321884155273,230.796829223633,130.913024902344,183.311477661133,108.901824951172,38.5231475830078,19053.740234375,3.98000001907349,32.5894546508789,9.42072772979736
2022-10-21,145.145965576172,236.631500244141,129.400131225586,186.395721435547,114.622161865234,39.7258720397949,19172.46875,4.23000001907349,34.1097793579102,9.57919311523438
2022-10-24,147.294494628906,241.645202636719,129.111511230469,186.728622436523,114.762809753418,39.8605041503906,19345.572265625,4.11999988555908,34.811466217041,9.56334686279297
2022-10-25,150.142807006836,244.977920532227,136.864944458008,190.322006225586,115.062889099121,40.6772766113281,20095.857421875,4.23999977111816,36.0686492919922,9.53957557678223
2022-10-26,147.195953369141,226.076324462891,129.211029052734,199.085159301758,116.385139465332,40.7580604553223,20770.44140625,4.30000019073486,36.8970375061035,9.72973442077637
2022-10-27,142.711563110352,221.609924316406,97.4805755615234,200.025115966797,116.84464263916,40.7849922180176,20285.8359375,4.19999980926514,37.1894035339355,9.85650539398193
2022-10-28,153.493774414062,230.523162841797,98.7346572875977,204.969680786133,118.232521057129,41.4043045043945,20595.3515625,4.21999979019165,37.8618545532227,9.92781448364258
2022-10-31,151.128387451172,226.86799621582,92.7229919433594,202.835205078125,118.044960021973,41.1619682312012,20495.7734375,4.21000003814697,38.2516822814941,10.1179733276367
2022-11-01,148.477172851562,222.99772644043,94.75341796875,202.609985351562,120.173667907715,41.4850845336914,20485.2734375,4.11999988555908,38.3491287231445,10.102126121521
2022-11-02,142.938247680664,215.11067199707,90.1152877807617,196.754821777344,119.067123413086,40.883716583252,20159.50390625,3.75999999046326,37.5402488708496,9.79311943054199
