"Date","AAPL","MSFT","META","V","JPM","C","BTC-USD","UEC","GM","ET"
2020-01-02,72.6208343505859,153.042297363281,208.795928955078,183.8720703125,120.733558654785,66.1324691772461,6985.47021484375,0.930000007152557,35.9082221984863,8.14588356018066
2020-01-03,71.9148025512695,151.136642456055,207.691162109375,182.409698486328,119.140312194824,64.8868637084961,7344.88427734375,0.910000026226044,34.8899459838867,8.27411651611328
2020-01-06,72.4878540039062,151.527359008789,211.602722167969,182.015228271484,119.045593261719,64.6833267211914,7769.21923828125,0.899999976158142,34.4288482666016,8.35349941253662
2020-01-07,72.1469345092773,150.145721435547,212.060546875,181.534225463867,117.021743774414,64.1215667724609,8163.6923828125,0.889999985694885,33.7660255432129,8.32296848297119
2020-01-08,73.3075180053711,152.53727722168,214.210418701172,184.641693115234,117.934631347656,64.6100540161133,8079.86279296875,0.910000026226044,33.285717010498,8.14588356018066
2020-01-09,74.8646392822266,154.442901611328,217.275985717773,185.921234130859,118.365219116211,65.1962356567383,7879.0712890625,0.899999976158142,33.6987762451172,8.20084285736084
2020-01-10,75.0338745117188,153.728332519531,217.037094116211,186.42155456543,117.185371398926,64.5205001831055,8166.55419921875,0.899999976158142,33.285717010498,8.10314178466797
2020-01-13,76.6369171142578,155.576812744141,220.869049072266,187.922378540039,118.15852355957,65.6603012084961,8144.1943359375,0.899999976158142,33.6027069091797,8.24969387054443
2020-01-14,75.6020812988281,154.481109619141,218.032424926758,188.615081787109,119.536483764648,66.6861038208008,8827.7646484375,0.889999985694885,33.7660255432129,8.28022384643555
2020-01-15,75.2780685424805,155.481521606445,220.112594604492,192.222900390625,117.745155334473,66.1406326293945,8807.0107421875,0.879999995231628,33.7660255432129,8.24358463287354
2020-01-16,76.2210464477539,158.330444335938,220.729721069336,193.329254150391,118.201599121094,65.9452285766602,8723.7861328125,0.889999985694885,34.1502723693848,8.29243659973145
2020-01-17,77.0648956298828,159.216598510742,221.09797668457,196.937072753906,119.01976776123,66.0429382324219,8929.0380859375,0.870000004768372,34.1983032226562,8.28022384643555
2020-01-21,76.5426254272461,158.644866943359,220.401245117188,199.428817749023,117.848495483398,65.0496826171875,8745.89453125,0.850000023841858,33.6123161315918,7.98711919784546
2020-01-22,76.8158493041992,157.882629394531,220.281814575195,200.015686035156,117.710716247559,65.2125244140625,8680.8759765625,0.839999973773956,33.5354690551758,7.76118421554565
2020-01-23,77.1857681274414,158.854507446289,218.729110717773,198.688049316406,117.590126037598,64.9682846069336,8406.515625,0.8299999833107,33.5066528320312,7.93216133117676
2020-01-24,76.9633331298828,157.25373840332,216.917678833008,197.225662231445,114.670623779297,63.8447570800781,8445.4345703125,0.8299999833107,32.9590911865234,7.78560638427734
2020-01-27,74.7002182006836,154.624008178711,213.862060546875,194.041152954102,113.706047058105,62.4525871276855,8909.8193359375,0.819999992847443,32.0945281982422,7.70011854171753
2020-01-28,76.8134231567383,157.65397644043,216.768356323242,195.157180786133,115.772972106934,62.8840675354004,9358.58984375,0.77999997138977,32.3154792785645,7.81003427505493
2020-01-29,78.4213180541992,160.112228393555,222.182846069336,197.09098815918,115.600723266602,62.2653274536133,9316.6298828125,0.800000011920929,32.2770500183105,7.8466739654541
2020-01-30,78.3076782226562,164.628631591797,208.547119140625,200.31396484375,117.030342102051,63.0387725830078,9508.9931640625,0.810000002384186,32.0176811218262,7.80392646789551
2020-01-31,74.8356246948242,162.198913574219,200.962875366211,191.424392700195,113.990280151367,60.9817237854004,9350.529296875,0.8299999833107,32.0753173828125,7.68790674209595
